Timestamp,CPU Usage (%)
1731696758.6815338,36.2
1731696758.8827405,34.2
1731696759.0839224,57.5
1731696759.2851994,37.0
1731696759.48633,37.5
1731696759.6875718,35.9
1731696759.8889205,37.2
1731696760.0922687,52.5
1731696760.2934551,46.9
1731696760.4961147,39.5
1731696760.6973062,38.3
1731696760.8987236,35.1
1731696761.100279,35.9
1731696761.3015778,58.4
1731696761.502821,38.8
1731696761.7042212,35.8
1731696761.9057596,36.7
1731696762.1069498,31.2
1731696762.3082175,39.5
1731696762.509515,57.0
1731696762.71093,38.3
1731696762.9122179,39.0
1731696763.113638,33.3
1731696763.3149877,37.2
1731696763.516279,56.2
1731696763.7175732,38.0
1731696763.9188557,39.8
1731696764.1201239,36.7
1731696764.3215876,35.9
1731696764.5229135,51.3
1731696764.724212,38.3
1731696764.925479,39.0
1731696765.1267853,37.5
1731696765.328054,36.2
1731696765.5293033,40.3
1731696765.7306862,49.4
1731696765.9323018,38.3
1731696766.1337793,37.5
1731696766.3352714,38.8
1731696766.5366302,37.5
1731696766.7379518,40.8
1731696766.9392803,47.4
1731696767.1407926,37.2
1731696767.3423002,37.5
1731696767.5437593,38.6
1731696767.744948,41.0
1731696767.946145,50.0
1731696768.1472788,35.9
1731696768.348588,37.0
1731696768.5497904,38.3
1731696768.7508838,40.0
1731696768.9522586,50.6
1731696769.153672,35.9
1731696769.3549392,38.3
1731696769.5562363,39.0
1731696769.7573152,36.7
1731696769.9586105,37.5
1731696770.1598036,53.2
1731696770.3611724,36.4
1731696770.5623121,35.4
1731696770.7638488,39.0
1731696770.965294,39.0
1731696771.1666605,35.9
1731696771.368027,39.0
1731696771.5693007,50.6
1731696771.770712,36.7
1731696771.9719346,38.7
1731696772.1733286,30.4
1731696772.3749871,35.9
1731696772.5762382,53.2
1731696772.7776947,35.4
1731696772.9791403,38.3
1731696773.1802583,39.5
1731696773.3814135,32.9
1731696773.5826304,43.7
1731696773.784157,55.7
1731696773.9852526,37.2
1731696774.1862621,38.3
1731696774.3875601,37.5
1731696774.5888019,43.6
1731696774.7900338,57.0
1731696774.9912562,37.2
1731696775.1925154,32.5
1731696775.393806,38.3
1731696775.5952892,40.2
1731696775.7967188,43.6
1731696775.9979787,50.0
1731696776.199292,37.7
1731696776.4006565,40.2
1731696776.6018498,39.5
1731696776.8031337,37.5
1731696777.0043442,37.2
1731696777.2065322,43.6
1731696777.4078484,46.3
1731696777.6091611,35.0
1731696777.8112657,37.5
1731696778.0125582,37.5
1731696778.2137737,35.9
1731696778.4150195,40.3
1731696778.6162567,53.2
1731696778.8176126,43.2
1731696779.01915,37.5
1731696779.2202435,38.3
1731696779.4212599,35.5
1731696779.622288,55.1
1731696779.8236613,43.0
1731696780.0248923,36.6
1731696780.2261448,37.5
1731696780.4275072,33.8
1731696780.628783,35.1
1731696780.8301108,66.2
1731696781.0312862,38.3
1731696781.232606,40.2
1731696781.433809,38.8
1731696781.6351044,36.7
1731696781.8370714,59.0
1731696782.0383282,35.4
1731696782.2399664,39.5
1731696782.441306,39.0
1731696782.6425219,37.5
1731696782.8438904,52.6
1731696783.0479271,46.2
1731696783.2491016,33.3
1731696783.4502647,39.5
1731696783.652007,42.3
1731696783.8536127,37.5
1731696784.0548508,63.8
1731696784.2561114,33.8
1731696784.4572713,36.7
1731696784.6582801,40.7
1731696784.8595726,40.2
1731696785.0608478,50.6
1731696785.2620907,41.0
1731696785.4635236,35.1
1731696785.6649542,37.5
1731696785.8662727,38.3
1731696786.0676181,36.7
1731696786.2689717,62.0
1731696786.4703062,35.9
1731696786.6715474,37.5
1731696786.872856,35.0
1731696787.074292,37.5
1731696787.2758126,61.5
1731696787.477277,36.2
1731696787.6785784,36.7
1731696787.879767,38.0
1731696788.0812137,36.7
1731696788.282263,64.6
1731696788.48349,40.0
1731696788.6846614,33.8
1731696788.8861477,35.5
1731696789.0875428,29.3
1731696789.290257,57.5
1731696789.491267,48.1
1731696789.6924562,36.7
1731696789.893624,32.9
1731696790.0948462,36.7
1731696790.2962492,56.2
1731696790.4972548,50.0
1731696790.698542,38.3
1731696790.8997858,38.0
1731696791.1010675,36.4
1731696791.3022497,38.3
1731696791.5035162,70.9
1731696791.7048388,46.9
1731696791.9061642,45.7
1731696792.10755,59.5
1731696792.3087711,62.5
1731696792.510075,62.3
1731696792.7120671,86.4
1731696792.913812,69.1
1731696793.115173,50.0
1731696793.31721,69.6
1731696793.518558,45.3
1731696793.719764,36.2
1731696793.92129,48.1
1731696794.1228707,74.1
1731696794.3241303,45.6
1731696794.52556,44.9
1731696794.726877,43.4
1731696794.9282002,53.7
1731696795.130752,48.1
1731696795.3342645,67.9
1731696795.5356019,67.5
1731696795.7369914,44.3
1731696795.938273,46.3
1731696796.1396523,52.4
1731696796.3413641,65.9
1731696796.5504704,69.1
1731696796.751648,46.2
1731696796.9532766,44.3
1731696797.154962,44.2
1731696797.3561544,54.3
1731696797.5575347,65.0
1731696797.7589426,45.6
1731696797.9602191,42.9
1731696798.1612825,42.9
1731696798.3624284,44.2
1731696798.563571,58.2
1731696798.764738,46.2
1731696798.966082,44.9
1731696799.1672833,44.9
1731696799.368715,42.1
1731696799.5701215,71.3
1731696799.7714415,39.2
1731696799.9736145,47.5
1731696800.1749327,43.6
1731696800.3762813,44.9
1731696800.577499,61.3
1731696800.7787263,47.5
1731696800.9802697,44.9
1731696801.1820962,45.5
1731696801.383473,45.6
1731696801.5848923,52.6
1731696801.7862632,67.1
1731696801.98756,46.2
1731696802.1887748,47.5
1731696802.390288,43.0
1731696802.5915034,48.1
1731696802.7927876,64.9
1731696802.9941428,44.3
1731696803.1952624,48.1
1731696803.3965588,45.6
1731696803.598074,46.2
1731696803.799461,70.9
1731696804.0007935,39.0
1731696804.2022157,46.2
1731696804.403493,48.1
1731696804.604766,45.6
1731696804.806085,45.6
1731696805.0075161,57.7
1731696805.2089028,60.8
1731696805.4102914,45.7
1731696805.6115463,45.6
1731696805.8128977,46.9
1731696806.0146608,39.0
1731696806.21782,74.7
1731696806.4191892,45.6
1731696806.6202624,43.7
1731696806.821495,48.8
1731696807.0227134,45.6
1731696807.2238708,41.6
1731696807.4250777,45.5
1731696807.6265745,72.5
1731696807.8277311,47.5
1731696808.0292237,46.9
1731696808.23025,46.9
1731696808.4316885,44.9
1731696808.6334238,55.8
1731696808.835539,61.3
1731696809.0368137,43.7
1731696809.2381923,45.7
1731696809.4392745,46.3
1731696809.6419978,51.3
1731696809.8432655,57.7
1731696810.04455,47.6
1731696810.2459986,46.9
1731696810.44781,46.9
1731696810.6492832,45.6
1731696810.8520396,44.9
1731696811.0592523,65.1
1731696811.2603357,50.0
1731696811.4617097,46.3
1731696811.6628742,46.2
1731696811.8640645,44.9
1731696812.065528,44.9
1731696812.266816,72.2
1731696812.4679828,46.3
1731696812.6691496,46.9
1731696812.870256,46.9
1731696813.0717056,46.2
1731696813.2728956,64.1
1731696813.4741793,45.6
1731696813.6752684,43.9
1731696813.8765168,48.8
1731696814.0778186,46.2
1731696814.2792172,50.6
1731696814.4806418,68.4
1731696814.682007,47.6
1731696814.8840725,48.8
1731696815.0865188,50.0
1731696815.2876534,46.3
1731696815.4890199,53.7
1731696815.6921618,62.5
1731696815.8936162,41.8
1731696816.094954,46.2
1731696816.2961934,45.7
1731696816.4977472,44.2
1731696816.6990907,68.8
1731696816.9002872,44.0
1731696817.1016533,47.5
1731696817.303,45.7
1731696817.504252,44.4
1731696817.7055209,70.5
1731696817.9066813,58.7
1731696818.108023,55.8
1731696818.3092363,70.7
1731696818.5105095,67.1
1731696818.7118418,71.8
1731696818.9132252,95.0
1731696819.1152275,76.5
1731696819.317302,65.8
1731696819.5198302,53.1
1731696819.7214906,46.2
1731696819.923262,65.8
1731696820.1246188,61.5
1731696820.3257725,60.0
1731696820.527114,61.5
1731696820.7289174,64.6
1731696820.9301372,61.3
1731696821.131744,79.5
1731696821.3329923,67.1
1731696821.5342708,43.4
1731696821.7355216,43.6
1731696821.9367986,45.0
1731696822.1380756,50.6
1731696822.3393004,69.6
1731696822.540538,42.3
1731696822.7418914,42.7
1731696822.943293,51.9
