Timestamp,CPU Usage (%)
1731695362.8219757,33.8
1731695363.0232298,37.5
1731695363.224486,37.5
1731695363.4258182,37.5
1731695363.6272895,36.7
1731695363.8287315,55.3
1731695364.0302546,35.9
1731695364.2317388,39.5
1731695364.4329324,38.7
1731695364.6342707,36.7
1731695364.8356192,54.5
1731695365.0369604,34.2
1731695365.2383409,36.2
1731695365.4395504,36.2
1731695365.6407309,37.5
1731695365.842016,55.0
1731695366.0432794,35.5
1731695366.2446985,36.4
1731695366.446271,39.5
1731695366.647603,39.0
1731695366.8503046,44.9
1731695367.0515773,33.3
1731695367.252804,35.1
1731695367.4540632,37.5
1731695367.6552796,37.0
1731695367.8565714,43.6
1731695368.0578108,48.1
1731695368.259029,35.1
1731695368.4602609,35.0
1731695368.6614695,36.6
1731695368.8628287,45.0
1731695369.0648098,49.4
1731695369.266928,32.0
1731695369.468194,36.7
1731695369.669283,38.3
1731695369.8707283,43.2
1731695370.0719428,45.5
1731695370.2733417,35.1
1731695370.4745104,38.0
1731695370.6756837,39.0
1731695370.8769495,36.6
1731695371.0782697,55.7
1731695371.2794783,41.2
1731695371.4809341,32.4
1731695371.6822734,38.3
1731695371.8835835,37.8
1731695372.084746,55.7
1731695372.2859845,41.0
1731695372.4872606,34.2
1731695372.6885052,38.7
1731695372.8897016,38.8
1731695373.0909543,46.3
1731695373.292185,53.2
1731695373.4932554,36.4
1731695373.694295,36.7
1731695373.8955035,38.8
1731695374.099324,45.2
1731695374.3006506,48.1
1731695374.5022717,33.3
1731695374.703469,32.5
1731695374.9046664,38.3
1731695375.1060364,44.4
1731695375.3073142,49.4
1731695375.508988,42.5
1731695375.7102602,36.4
1731695375.9112837,37.2
1731695376.1126564,36.2
1731695376.3139026,37.8
1731695376.5152555,35.9
1731695376.7164772,46.8
1731695376.9178607,56.4
1731695377.1191363,40.0
1731695377.3202918,37.8
1731695377.5215988,36.7
1731695377.722922,41.0
1731695377.9263163,51.3
1731695378.1275852,41.3
1731695378.3288305,37.8
1731695378.5301938,37.8
1731695378.7312632,37.5
1731695378.932493,41.0
1731695379.1338356,60.8
1731695379.3352866,39.0
1731695379.5368521,37.0
1731695379.7382712,32.1
1731695379.939536,38.0
1731695380.140842,60.3
1731695380.3421538,42.3
1731695380.5435824,38.8
1731695380.7449615,39.0
1731695380.9462543,35.9
1731695381.1475344,37.5
1731695381.3493545,59.3
1731695381.5506296,44.4
1731695381.7518132,39.8
1731695381.9530792,38.0
1731695382.1542463,35.9
1731695382.3574166,46.3
1731695382.558739,56.1
1731695382.7602258,38.3
1731695382.9612525,35.8
1731695383.162552,36.4
1731695383.366302,54.4
1731695383.5676565,45.7
1731695383.7688901,37.5
1731695383.9702983,38.3
1731695384.1720982,35.9
1731695384.3743556,53.2
1731695384.5756636,48.7
1731695384.7768772,38.3
1731695384.9781947,40.7
1731695385.1792579,37.2
1731695385.3806643,34.2
1731695385.5819159,42.5
1731695385.783332,59.0
1731695385.9847376,58.2
1731695386.1861525,65.0
1731695386.38753,63.3
1731695386.588857,64.1
1731695386.7901702,86.3
1731695386.9917457,60.0
1731695387.193034,63.0
1731695387.3942673,45.6
1731695387.5952911,36.4
1731695387.7971654,72.2
1731695388.000731,50.0
1731695388.2019842,48.8
1731695388.4032416,51.3
1731695388.6046607,44.3
1731695388.8062263,71.8
1731695389.0077858,41.8
1731695389.2092535,46.9
1731695389.410269,38.7
1731695389.6117857,45.6
1731695389.8132617,74.4
1731695390.014553,60.3
1731695390.2160087,44.9
1731695390.41718,45.1
1731695390.6185358,50.6
1731695390.8203473,58.2
1731695391.0217462,55.8
1731695391.222971,44.9
1731695391.4241345,44.3
1731695391.6252882,50.0
1731695391.828266,60.8
1731695392.0298796,69.7
1731695392.2325928,42.7
1731695392.4338007,45.6
1731695392.6350775,47.6
1731695392.8362706,45.0
1731695393.037507,69.6
1731695393.2387614,42.9
1731695393.4402502,44.3
1731695393.6417346,42.5
1731695393.843216,48.1
1731695394.044289,51.3
1731695394.245628,63.3
1731695394.4469986,42.9
1731695394.648266,43.9
1731695394.8494728,46.9
1731695395.0562625,54.2
1731695395.2576118,60.3
1731695395.4588964,43.4
1731695395.6600776,45.0
1731695395.8612592,46.9
1731695396.0622506,44.3
1731695396.263477,73.4
1731695396.4646428,42.3
1731695396.666136,45.6
1731695396.8675914,48.1
1731695397.0688303,46.3
1731695397.2699964,44.9
1731695397.4712348,64.6
1731695397.672277,42.1
1731695397.873627,45.6
1731695398.0748894,45.7
1731695398.2762675,45.7
1731695398.4779232,72.2
1731695398.6802702,54.4
1731695398.8816288,46.2
1731695399.0832548,47.6
1731695399.2842722,46.9
1731695399.4855957,70.0
1731695399.686842,55.8
1731695399.8881693,44.3
1731695400.0894754,46.2
1731695400.2906387,46.2
1731695400.4919565,70.5
1731695400.6931977,45.0
1731695400.8942547,42.9
1731695401.0952725,46.9
1731695401.2965875,46.8
1731695401.4979482,65.4
1731695401.699251,44.3
1731695401.9008908,44.0
1731695402.1020274,44.9
1731695402.303251,46.3
1731695402.5044794,65.0
1731695402.705777,65.8
1731695402.9072444,43.6
1731695403.1082585,41.6
1731695403.309525,45.6
1731695403.5110228,48.2
1731695403.7129927,65.8
1731695403.914878,46.8
1731695404.1161442,42.3
1731695404.3173144,41.8
1731695404.518764,46.3
1731695404.7199228,46.2
1731695404.9211829,46.3
1731695405.1232378,65.8
1731695405.3252478,53.8
1731695405.526274,45.7
1731695405.727635,47.6
1731695405.928864,45.6
1731695406.136272,54.3
1731695406.3377912,63.8
1731695406.5391,45.6
1731695406.740247,46.3
1731695406.9412568,46.3
1731695407.144977,61.0
1731695407.3462648,54.5
1731695407.547872,46.9
1731695407.749267,45.7
1731695407.9502747,44.4
1731695408.151538,46.9
1731695408.352936,73.1
1731695408.5542498,45.0
1731695408.7555401,46.2
1731695408.9566987,46.2
1731695409.158065,45.1
1731695409.3592944,72.2
1731695409.560508,45.0
1731695409.7619514,45.6
1731695409.963258,46.9
1731695410.1645503,46.3
1731695410.3667183,50.0
1731695410.56861,68.8
1731695410.7697458,45.0
1731695410.9710069,45.6
1731695411.1722658,47.0
1731695411.3734808,44.4
1731695411.5747519,76.9
1731695411.7766216,57.1
1731695411.9777892,48.1
1731695412.1791182,48.1
1731695412.380518,68.7
1731695412.5821939,92.5
1731695412.784737,66.2
1731695412.9862292,70.0
1731695413.1872385,70.9
1731695413.3884609,72.8
1731695413.5920825,81.3
1731695413.7952828,72.2
1731695413.9967864,45.6
1731695414.1985528,46.3
1731695414.4000175,53.1
1731695414.601886,58.8
1731695414.803249,66.7
1731695415.004573,62.8
1731695415.2058165,60.8
1731695415.4070175,71.8
1731695415.6082282,72.5
1731695415.8100607,92.6
1731695416.011271,54.4
