Timestamp,CPU Usage (%)
1731695709.4412787,55.0
1731695709.6427102,38.3
1731695709.8439913,37.8
1731695710.0452645,37.5
1731695710.2466848,40.5
1731695710.4478457,62.0
1731695710.6491675,35.0
1731695710.850542,33.8
1731695711.051788,38.8
1731695711.2531219,35.0
1731695711.4542625,67.1
1731695711.6558943,39.2
1731695711.8571088,39.0
1731695712.058261,38.0
1731695712.2596576,39.0
1731695712.460974,38.8
1731695712.6624775,64.6
1731695712.8638484,37.2
1731695713.0652587,39.5
1731695713.2668607,37.5
1731695713.4702795,38.8
1731695713.6716166,69.2
1731695713.8728428,40.5
1731695714.0740325,38.7
1731695714.2752614,39.0
1731695714.4762664,38.8
1731695714.6776476,59.7
1731695714.8788514,43.7
1731695715.080178,24.7
1731695715.2812855,35.8
1731695715.4826295,39.5
1731695715.6839697,29.1
1731695715.8855686,39.7
1731695716.0869262,46.8
1731695716.2882452,29.6
1731695716.4892492,35.4
1731695716.690295,37.5
1731695716.891505,35.0
1731695717.0926723,39.5
1731695717.2939348,60.0
1731695717.4952745,34.6
1731695717.6964955,28.0
1731695717.897828,33.3
1731695718.0993006,35.1
1731695718.3008845,39.5
1731695718.502254,57.3
1731695718.7035143,35.0
1731695718.9047623,37.5
1731695719.105884,31.2
1731695719.3071883,31.2
1731695719.50865,64.6
1731695719.7100585,38.8
1731695719.9113562,38.3
1731695720.112597,38.0
1731695720.3138244,35.1
1731695720.5162697,57.1
1731695720.7175064,38.8
1731695720.9186952,38.3
1731695721.1199532,37.8
1731695721.3212285,32.5
1731695721.5223124,34.2
1731695721.7236028,61.5
1731695721.924664,40.2
1731695722.1259556,38.3
1731695722.3271852,38.3
1731695722.5283241,35.1
1731695722.7298312,45.5
1731695722.9336047,64.6
1731695723.1353111,38.7
1731695723.3370128,38.3
1731695723.5382621,33.3
1731695723.7395096,38.7
1731695723.9407785,68.7
1731695724.142313,43.0
1731695724.3436925,39.5
1731695724.5450194,38.0
1731695724.7463205,36.4
1731695724.9477289,61.5
1731695725.1490636,47.5
1731695725.350267,41.5
1731695725.551235,36.4
1731695725.7525296,38.0
1731695725.9536664,62.8
1731695726.154968,46.8
1731695726.3562355,38.3
1731695726.55726,36.6
1731695726.758485,37.2
1731695726.9612749,45.5
1731695727.16251,68.7
1731695727.3638167,40.2
1731695727.5650234,39.5
1731695727.7662632,40.2
1731695727.9696722,48.1
1731695728.1711369,67.5
1731695728.3727415,39.5
1731695728.573923,37.5
1731695728.7752438,37.3
1731695728.9766357,39.7
1731695729.1780384,66.7
1731695729.3792806,46.3
1731695729.5804913,38.8
1731695729.7817333,39.5
1731695729.9829137,40.0
1731695730.1842523,67.1
1731695730.3852584,33.3
1731695730.5865266,40.0
1731695730.787817,38.8
1731695730.9892805,39.5
1731695731.1906006,37.5
1731695731.3926206,54.4
1731695731.5938697,61.3
1731695731.7951438,35.4
1731695731.996623,40.0
1731695732.1978643,37.2
1731695732.3990946,42.9
1731695732.600279,71.2
1731695732.801576,43.2
1731695733.0028307,39.0
1731695733.2042782,39.5
1731695733.4070096,37.5
1731695733.6082747,65.8
1731695733.8105886,41.6
1731695734.0117555,38.7
1731695734.2129228,40.2
1731695734.414106,36.4
1731695734.6152627,36.4
1731695734.8165388,62.8
1731695735.017776,43.7
1731695735.2190306,38.3
1731695735.420245,37.2
1731695735.6212623,36.7
1731695735.82256,41.6
1731695736.023847,58.8
1731695736.2251103,39.0
1731695736.4263198,39.5
1731695736.627632,36.7
1731695736.8289878,39.7
1731695737.0302668,67.1
1731695737.2315512,46.9
1731695737.432801,39.5
1731695737.6340997,38.3
1731695737.835256,34.6
1731695738.0366538,57.0
1731695738.2379029,56.3
1731695738.4392695,38.3
1731695738.6407456,39.5
1731695738.8422806,37.5
1731695739.043907,63.3
1731695739.2455764,43.0
1731695739.4467485,38.3
1731695739.648076,39.5
1731695739.8492782,39.5
1731695740.0507503,60.8
1731695740.2519262,60.0
1731695740.453144,38.0
1731695740.6545498,39.0
1731695740.8557565,37.5
1731695741.056984,60.5
1731695741.2581935,59.0
1731695741.4596088,36.4
1731695741.6607893,32.9
1731695741.862059,38.3
1731695742.0633318,60.8
1731695742.264321,38.5
1731695742.4655771,35.9
1731695742.66685,35.9
1731695742.8682501,38.3
1731695743.0713081,50.0
1731695743.272818,64.2
1731695743.4740777,36.4
1731695743.6756098,37.2
1731695743.877081,38.5
1731695744.0786192,39.5
1731695744.279978,68.7
1731695744.4811647,36.7
1731695744.6822472,36.4
1731695744.8832653,38.0
1731695745.0845397,33.8
1731695745.285839,62.2
1731695745.4871883,58.2
1731695745.6882951,34.2
1731695745.8897364,38.0
1731695746.0909183,37.5
1731695746.292198,39.5
1731695746.4932458,39.5
1731695746.6963553,55.6
1731695746.8975666,64.1
1731695747.0988126,36.4
1731695747.3000605,37.5
1731695747.5012562,39.5
1731695747.7025251,46.9
1731695747.9039402,61.0
1731695748.1052716,35.9
1731695748.3064942,36.7
1731695748.507952,37.2
1731695748.7092032,38.8
1731695748.9102705,43.0
1731695749.1117475,60.5
1731695749.3132691,53.8
1731695749.5145326,37.5
1731695749.7157905,39.5
1731695749.9170394,37.2
1731695750.1182127,35.5
1731695750.3195515,67.5
1731695750.520799,36.7
1731695750.7220047,55.7
1731695750.9230595,62.5
1731695751.1243038,65.0
1731695751.3265269,64.6
1731695751.5288198,82.3
1731695751.7329032,74.4
1731695751.9342666,63.0
1731695752.1357799,53.8
1731695752.3370817,40.8
1731695752.5382428,71.2
1731695752.739534,48.1
1731695752.9409692,43.2
1731695753.142264,46.2
1731695753.343519,43.8
1731695753.5449293,76.9
1731695753.7462902,59.7
1731695753.9477973,47.5
1731695754.1514888,45.7
1731695754.353922,31.6
1731695754.5559337,25.0
1731695754.765649,49.4
1731695754.9670384,81.3
1731695755.1682408,41.0
1731695755.3692498,45.8
1731695755.5702703,42.3
1731695755.771473,70.5
1731695755.9727132,59.5
1731695756.17382,44.3
1731695756.3753407,46.3
1731695756.5767121,41.0
1731695756.7779353,63.3
1731695756.9793217,61.5
1731695757.1808138,40.8
1731695757.382177,43.2
1731695757.5839639,47.0
1731695757.7857265,51.2
1731695757.988711,70.9
1731695758.1900394,62.3
1731695758.391185,46.3
1731695758.5925422,43.8
1731695758.7937517,47.6
1731695758.9952395,62.8
1731695759.196265,28.0
1731695759.3975956,44.9
1731695759.5988533,40.7
1731695759.800122,51.2
1731695760.0014012,71.8
1731695760.2026353,43.6
1731695760.403866,39.5
1731695760.6051407,43.8
1731695760.806639,48.8
1731695761.0080051,54.4
1731695761.209359,33.8
1731695761.4109654,41.6
1731695761.6122355,41.0
1731695761.8133235,47.0
1731695762.0146134,49.4
1731695762.2159219,63.7
1731695762.4192767,46.9
1731695762.621392,39.2
1731695762.822812,38.0
1731695763.0241196,40.2
1731695763.2252445,58.5
1731695763.4281301,59.3
1731695763.6293042,39.5
1731695763.8305626,45.0
1731695764.0317504,43.7
1731695764.2362847,63.0
1731695764.4375603,53.7
1731695764.6387696,44.9
1731695764.8399734,42.9
1731695765.0412931,43.0
1731695765.2428513,46.3
1731695765.4442663,45.0
1731695765.6455796,73.7
1731695765.8468745,42.9
1731695766.0481484,46.2
1731695766.2495697,45.1
1731695766.452686,46.9
1731695766.6539564,48.7
1731695766.8555367,69.6
1731695767.0572078,48.1
1731695767.2582548,46.3
1731695767.459535,47.5
1731695767.6607833,40.7
1731695767.8621635,78.5
1731695768.0633142,45.0
1731695768.2646406,35.1
1731695768.4658487,44.3
1731695768.6671426,46.2
1731695768.8696802,68.7
1731695769.0709548,46.2
1731695769.2722723,44.9
1731695769.4736066,46.9
1731695769.6751416,43.8
1731695769.8767657,69.1
1731695770.078311,48.8
1731695770.2799187,44.2
1731695770.4812849,47.5
1731695770.6825833,46.3
1731695770.8838391,51.9
1731695771.0853612,66.2
1731695771.2872536,46.3
1731695771.488811,46.2
1731695771.690839,43.7
1731695771.8921561,47.6
1731695772.093269,69.1
1731695772.2945051,45.6
1731695772.4957952,43.6
1731695772.697078,38.7
1731695772.8982608,46.3
1731695773.099599,76.2
1731695773.300956,45.7
1731695773.5022523,45.6
1731695773.703259,45.6
1731695773.9045858,44.9
1731695774.1058848,69.5
1731695774.3075383,48.1
1731695774.5090537,46.2
1731695774.7102618,44.2
1731695774.9115624,45.6
1731695775.1128616,63.8
1731695775.3141317,55.0
1731695775.5152895,49.4
1731695775.7165875,60.8
1731695775.9217677,71.6
1731695776.1269925,82.7
1731695776.3286865,81.2
1731695776.5299532,70.4
1731695776.7311773,76.5
1731695776.9324923,67.9
1731695777.1337492,65.8
1731695777.335545,72.2
1731695777.5381982,79.0
1731695777.7392364,77.8
1731695777.9413745,77.5
1731695778.1459446,51.9
