Timestamp,CPU Usage (%)
1731698433.6157875,34.6
1731698433.818307,38.8
1731698434.0199957,38.7
1731698434.2216504,55.0
1731698434.4231498,37.8
1731698434.6244247,36.7
1731698434.8256998,36.7
1731698435.0270772,35.5
1731698435.230898,53.0
1731698435.4321904,37.5
1731698435.6335618,36.6
1731698435.834794,32.9
1731698436.0362594,35.1
1731698436.239729,41.2
1731698436.4410682,45.6
1731698436.6423585,39.8
1731698436.8435707,34.2
1731698437.0447881,35.1
1731698437.2461228,36.4
1731698437.4474802,55.0
1731698437.6487427,38.7
1731698437.8500786,39.0
1731698438.051768,35.9
1731698438.2538981,30.8
1731698438.4552438,46.8
1731698438.6564538,36.2
1731698438.8576913,38.3
1731698439.0587316,38.8
1731698439.2597735,38.0
1731698439.4610603,57.0
1731698439.6622567,32.9
1731698439.8635063,37.5
1731698440.06472,40.2
1731698440.265748,36.7
1731698440.467036,44.3
1731698440.6682968,55.7
1731698440.8695726,31.2
1731698441.0707278,38.0
1731698441.2717803,34.2
1731698441.4747424,43.2
1731698441.675966,57.7
1731698441.8771746,32.1
1731698442.0783696,35.1
1731698442.2797995,38.3
1731698442.4837527,41.0
1731698442.685094,49.4
1731698442.8862455,34.2
1731698443.0874448,33.3
1731698443.288877,34.2
1731698443.4902227,35.0
1731698443.691514,61.3
1731698443.8926897,35.8
1731698444.0937357,35.9
1731698444.2951179,33.3
1731698444.496336,35.1
1731698444.6974962,47.5
1731698444.898746,54.3
1731698445.1000278,37.8
1731698445.3012908,36.4
1731698445.5025392,34.7
1731698445.7037504,38.0
1731698445.9051712,56.3
1731698446.1064355,35.4
1731698446.3076239,35.8
1731698446.5091395,36.7
1731698446.7107143,37.2
1731698446.9122012,53.2
1731698447.113419,38.3
1731698447.31457,35.8
1731698447.5157433,38.3
1731698447.7167847,35.9
1731698447.9180963,56.4
1731698448.1193893,33.8
1731698448.3207502,31.2
1731698448.5220354,37.5
1731698448.7232945,35.8
1731698448.9247398,59.0
1731698449.125967,34.7
1731698449.3271663,38.7
1731698449.5283997,38.3
1731698449.729737,40.2
1731698449.9311268,53.8
1731698450.1323986,35.9
1731698450.3337142,32.1
1731698450.5347483,33.3
1731698450.7361398,39.5
1731698450.9373326,56.2
1731698451.1387353,34.6
1731698451.3397439,35.1
1731698451.5407405,35.9
1731698451.7420805,33.8
1731698451.9441125,46.8
1731698452.1454124,48.8
1731698452.3472266,37.5
1731698452.549045,32.9
1731698452.7504194,33.8
1731698452.9537678,40.7
1731698453.1549826,48.8
1731698453.356418,38.0
1731698453.5576153,36.2
1731698453.7590654,35.1
1731698453.9602568,33.8
1731698454.161521,54.3
1731698454.3627398,38.3
1731698454.563964,38.0
1731698454.7652802,37.2
1731698454.9665153,34.6
1731698455.167739,54.5
1731698455.368753,36.7
1731698455.5699854,37.5
1731698455.771176,39.8
1731698455.9724405,35.9
1731698456.1737292,55.8
1731698456.374731,37.2
1731698456.575729,38.8
1731698456.7767591,39.0
1731698456.978011,33.3
1731698457.1792495,54.4
1731698457.380727,35.4
1731698457.5822713,35.1
1731698457.7837524,29.9
1731698457.9847732,39.0
1731698458.1860147,55.0
1731698458.38743,34.2
1731698458.5886645,35.5
1731698458.789768,35.5
1731698458.9907584,36.2
1731698459.1921468,57.3
1731698459.3933768,37.8
1731698459.5946,38.0
1731698459.7959957,33.8
1731698459.9971747,37.2
1731698460.1984215,55.7
1731698460.399576,38.3
1731698460.600745,38.3
1731698460.801969,36.7
1731698461.0031247,35.9
1731698461.2043424,52.6
1731698461.4074259,39.7
1731698461.6086223,37.0
1731698461.809769,37.5
1731698462.0110295,37.5
1731698462.2122355,41.0
1731698462.4134288,50.6
1731698462.614717,38.3
1731698462.8158064,35.0
1731698463.017224,39.0
1731698463.219524,40.7
1731698463.420761,51.9
1731698463.6222887,36.7
1731698463.8235526,34.2
1731698464.0248418,37.0
1731698464.2264273,36.3
1731698464.4285636,55.7
1731698464.6297314,35.9
1731698464.8307376,33.3
1731698465.0320287,32.9
1731698465.2331936,35.4
1731698465.4344413,57.3
1731698465.635718,35.9
1731698465.8367357,35.9
1731698466.0377352,35.5
1731698466.238742,37.8
1731698466.439986,60.0
1731698466.6411288,40.2
1731698466.8423119,36.7
1731698467.043558,31.6
1731698467.2447557,36.7
1731698467.4460335,56.8
1731698467.6472423,38.3
1731698467.8484101,35.8
1731698468.0496678,37.0
1731698468.2507403,29.3
1731698468.4517515,55.3
1731698468.653252,36.3
1731698468.854784,38.7
1731698469.056292,38.3
1731698469.2576108,36.7
1731698469.4587376,55.1
1731698469.6601694,26.3
1731698469.8614001,38.3
1731698470.0628047,38.3
1731698470.2641087,35.8
1731698470.4653249,54.3
1731698470.6665688,35.5
1731698470.8677926,34.2
1731698471.0690277,36.4
1731698471.2702138,38.8
1731698471.471491,54.4
1731698471.6727598,35.1
1731698471.8739994,38.0
1731698472.0753126,35.1
1731698472.2765954,38.8
1731698472.4777434,42.0
1731698472.6789799,52.4
1731698472.8804092,36.7
1731698473.0816402,35.9
1731698473.2827916,35.1
1731698473.4840183,38.3
1731698473.685267,51.9
1731698473.886426,36.1
1731698474.0876284,38.0
1731698474.2891033,35.1
1731698474.490767,33.8
1731698474.6922746,40.3
1731698474.8936636,52.5
1731698475.094761,37.5
1731698475.2960937,32.1
1731698475.4975727,37.0
1731698475.6987617,36.8
1731698475.9000702,51.9
1731698476.101234,37.0
1731698476.3025143,35.8
1731698476.5036514,37.5
1731698476.7047336,33.3
1731698476.9057438,49.4
1731698477.1069458,35.0
1731698477.3081317,38.3
1731698477.509392,35.0
1731698477.7106767,40.2
1731698477.9117367,50.6
1731698478.1130035,32.5
1731698478.3145072,36.7
1731698478.5157628,38.0
1731698478.717003,36.6
1731698478.918178,54.4
1731698479.1195073,35.4
1731698479.3206782,34.7
1731698479.5220454,38.7
1731698479.723256,37.8
1731698479.9254246,47.6
1731698480.1277623,47.5
1731698480.3290622,35.9
1731698480.5303237,36.7
1731698480.7314749,36.4
1731698480.9335096,39.5
1731698481.1347349,59.3
1731698481.3357587,38.7
1731698481.536739,32.9
1731698481.7377374,37.2
1731698481.9387434,36.4
1731698482.1397328,58.8
1731698482.34075,39.5
1731698482.541753,37.5
1731698482.7427456,40.5
1731698482.9437323,34.7
1731698483.145084,45.1
1731698483.34641,51.9
1731698483.5477023,39.5
1731698483.7489443,41.2
1731698483.950153,26.9
1731698484.151361,35.5
1731698484.3527439,62.8
1731698484.5537372,38.3
1731698484.754769,38.3
1731698484.955743,35.0
1731698485.1567476,37.2
1731698485.3580687,65.4
1731698485.5594144,33.3
1731698485.7607262,38.7
1731698485.9621274,36.6
1731698486.1644566,37.8
1731698486.3678248,53.1
1731698486.5693247,40.8
1731698486.7707038,30.4
1731698486.9717386,36.7
1731698487.1729655,40.2
1731698487.3741882,38.8
1731698487.5757282,61.7
1731698487.7767732,35.5
1731698487.9780595,34.7
1731698488.1793077,40.2
1731698488.380496,39.5
1731698488.584108,57.3
1731698488.7853315,48.7
1731698488.9867601,35.5
1731698489.187743,36.7
1731698489.3887627,38.3
1731698489.5901494,38.6
1731698489.7914217,61.3
1731698489.9926307,38.5
1731698490.193745,36.7
1731698490.394907,34.2
1731698490.5962527,35.9
1731698490.7976341,60.0
1731698490.9993207,39.0
1731698491.201536,38.7
1731698491.4027464,35.5
1731698491.6037643,35.9
1731698491.8077812,60.5
1731698492.009034,38.8
1731698492.21019,39.5
1731698492.411439,32.9
1731698492.612635,37.2
1731698492.8140929,38.3
1731698493.0197492,54.3
1731698493.22096,70.4
1731698493.4221745,63.4
1731698493.6233928,57.5
1731698493.824759,62.8
1731698494.026067,71.2
1731698494.2273562,79.7
1731698494.4285898,65.8
1731698494.629986,46.3
1731698494.8312862,38.8
1731698495.0328608,44.2
1731698495.2348816,67.1
1731698495.4362998,47.6
1731698495.6376834,50.0
1731698495.8387516,50.6
1731698496.0400205,39.5
1731698496.2413805,13.0
1731698496.44499,53.8
1731698496.6461926,46.8
1731698496.8475246,47.5
1731698497.0487788,46.3
1731698497.2500985,70.5
1731698497.4513931,44.3
1731698497.652705,43.4
1731698497.8537536,46.2
1731698498.0550814,48.1
1731698498.2564251,67.5
1731698498.4576979,43.0
1731698498.6587589,50.0
1731698498.8597758,43.4
1731698499.0608046,46.2
1731698499.2637534,56.1
1731698499.4652867,63.7
1731698499.666525,45.6
1731698499.8677678,45.6
1731698500.0693235,42.1
1731698500.2745864,70.4
1731698500.4759965,47.5
1731698500.6786137,42.0
1731698500.880485,45.0
1731698501.0817382,45.6
1731698501.2827208,66.2
1731698501.4838154,48.1
1731698501.685034,46.3
1731698501.886385,43.9
1731698502.0876791,43.7
1731698502.2887757,64.2
1731698502.4907143,51.9
1731698502.6917603,43.4
1731698502.8930438,46.9
1731698503.094449,46.3
1731698503.295656,68.7
1731698503.4967568,49.4
1731698503.6981094,37.2
1731698503.899459,43.4
1731698504.1007748,46.3
1731698504.302159,72.5
1731698504.5037735,46.9
1731698504.7052007,43.7
1731698504.9069016,43.8
1731698505.1082606,40.3
1731698505.3094997,65.0
1731698505.510757,45.7
1731698505.7130196,43.2
1731698505.9153473,46.9
1731698506.1165595,43.6
1731698506.3180904,68.4
1731698506.5194538,46.8
1731698506.7207747,45.0
1731698506.9220626,41.0
1731698507.1232479,45.0
1731698507.3267915,53.1
1731698507.5281186,59.2
1731698507.7293437,41.2
1731698507.9305258,48.2
1731698508.1317575,46.3
1731698508.3327384,51.8
1731698508.533834,60.3
1731698508.735278,45.6
1731698508.9366336,45.6
1731698509.137758,46.3
1731698509.3390913,45.7
1731698509.540575,60.3
1731698509.7422316,43.6
1731698509.943893,36.8
1731698510.1454122,43.6
1731698510.3475075,43.6
1731698510.5487714,65.9
1731698510.7501664,44.4
1731698510.951493,34.2
1731698511.1526687,43.4
1731698511.3542466,43.0
1731698511.555468,69.1
1731698511.7566936,51.9
1731698511.958099,43.2
1731698512.1593575,44.3
1731698512.360498,35.5
1731698512.5616903,58.2
1731698512.7657254,55.1
1731698512.9667277,43.2
1731698513.1677632,46.3
1731698513.3690321,45.6
1731698513.5704794,31.2
1731698513.7737548,63.0
1731698513.9751186,55.7
1731698514.1765256,44.3
1731698514.378666,46.3
1731698514.5811958,39.7
1731698514.7828631,66.7
1731698514.9840872,42.3
1731698515.1853027,40.8
1731698515.3865736,41.8
1731698515.5878115,44.4
1731698515.7890596,67.9
1731698515.9907959,44.3
1731698516.191975,42.1
1731698516.3932285,45.6
1731698516.5946016,55.7
1731698516.795726,77.8
1731698516.9970782,69.1
1731698517.1982589,53.7
1731698517.3994737,70.0
1731698517.6007361,67.5
1731698517.801769,58.4
1731698518.003111,39.0
1731698518.204304,65.0
1731698518.4055216,63.3
1731698518.607299,76.2
1731698518.808799,62.8
1731698519.0101097,42.5
1731698519.212687,48.8
1731698519.4153101,37.8
1731698519.6189227,52.5
